defect_id	test_id	reason
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_rerun.py::test_a_review_predating_task_recording_is_not_used	The test only checks find_prior_review returns None, not report bytes or rendered blocks.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_rerun.py::test_a_stale_prior_verdict_is_replaced_rather_than_surviving	The test only asserts carried-forward and coverage fields, not report bytes or run-to-run output.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_rerun.py::test_archetype_9_rerun_flips_the_weak_obligation_and_updates_the_verdict	The test only asserts review fields and verdicts, not report bytes.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_rerun.py::test_nothing_from_a_non_selected_ancestor_review_reaches_the_rerun	The test only checks selected prior revision and finding descriptions, not report bytes or pair blocks.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_review_state.py::test_review_evidence_tier_summary_is_derived_not_stored	This test only checks evidence tier summary and dict contents, not report bytes or pair blocks.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_review_state.py::test_review_round_trips_empty	The test only round-trips an empty Review object and never renders a report.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_review_state.py::test_review_round_trips_populated	The test only checks round-tripping of a Review object, not report rendering or byte stability.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_review_store.py::test_rerun_over_the_same_head_overwrites_in_place	The test only checks overwrite behavior and file count, not report bytes.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_review_store.py::test_review_round_trips_through_the_store	The test only checks store round-tripping, not report bytes or run-to-run variation.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_review_store.py::test_stored_form_is_canonical	The test only checks canonical JSON storage, not report rendering.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_stage_attribution.py::test_a_real_review_run_attributes_every_call_it_made	This test only inspects client call attribution, not report bytes or review-state persistence.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_stage_attribution.py::test_the_breakdown_never_reaches_review_state	The test only asserts cost leakage is absent, not report byte stability.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_stage_attribution.py::test_the_breakdown_never_reaches_the_rendered_report	The test only asserts that rendered report output has no leaked cost accounting, not byte stability across runs.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_stage_attribution.py::test_two_runs_whose_calls_cost_different_amounts_still_agree_byte_for_byte	The test only compares two report strings and review states, and this defect changes report rendering only when pair verdict data differs.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_supplied_ids.py::test_the_schema_name_is_preserved_so_the_request_key_stays_meaningful	This test only checks the returned schema name, not report bytes.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_unevidenceable_obligations.py::test_a_config_only_change_produces_a_report	The test only checks that a report exists and contains specific obligation text, not byte-stability across runs.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_unevidenceable_obligations.py::test_it_survives_persistence	The test only round-trips review state and never renders a report.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_unevidenceable_obligations.py::test_the_report_renders_that_differently_from_a_missing_test	This defect only changes whether pair-verdict blocks appear, not the missing-test wording this test asserts on.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_unevidenceable_obligations.py::test_the_report_says_test_evidence_is_not_required_and_why	The test only checks for two substrings, not byte-for-byte report stability.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_usage.py::test_naming_the_stage_does_not_change_the_request_key	This test only checks request keys and replay behavior, not report bytes.
byte-identical-review-state-and-report-output/pair-report-block-introduces-run-variant-output	tests/test_usage.py::test_recording_usage_fields_does_not_change_the_request_key	The test only checks request keys and usage fields, not report bytes or review rendering.
byte-identical-review-state-and-report-output/pair-verdict-order-not-stable	tests/benchmark/test_case.py::test_benchmark_case_round_trips_with_reviewer_output_and_score	It does not assert anything about pair verdict ordering or persisted review state bytes.
byte-identical-review-state-and-report-output/pair-verdict-order-not-stable	tests/benchmark/test_coverage.py::test_cli_and_benchmark_share_one_pipeline	It does not inspect pair verdict ordering or persisted byte identity.
byte-identical-review-state-and-report-output/pair-verdict-order-not-stable	tests/benchmark/test_coverage.py::test_neither_the_pipeline_nor_the_cli_writes_into_the_reviewed_repo	It does not inspect persisted review ordering or byte-for-byte state.
byte-identical-review-state-and-report-output/pair-verdict-order-not-stable	tests/benchmark/test_fixtures.py::test_head_content_wins_when_the_replacement_has_matching_metadata	It does not inspect persisted verdict ordering or any byte-identical review output.
byte-identical-review-state-and-report-output/pair-verdict-order-not-stable	tests/benchmark/test_scoring.py::test_empty_review_yields_an_all_miss_score	It does not inspect persisted review-state ordering.
byte-identical-review-state-and-report-output/pair-verdict-order-not-stable	tests/benchmark/test_scoring.py::test_metrics_are_none_when_their_ground_truth_is_empty	It does not inspect persisted verdict ordering or any serialized review state.
byte-identical-review-state-and-report-output/pair-verdict-order-not-stable	tests/defects/test_enumeration.py::test_the_enumerated_sets_survive_a_round_trip_through_persisted_state	The test compares defect sets, not the ordering of pair verdicts.
